address,ghidra_name,friendly_name,category,signature,calling_convention,size,status,confidence,danger_level,description,evidence,test_notes,hit_count
,AchievementFrameStatsContainerScrollBarScrollUpButton,AchievementFrameStatsContainerScrollBarScrollUpButton,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1EDC24E8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,AchievementFrameStatsContainerScrollBarThumbTexture,AchievementFrameStatsContainerScrollBarThumbTexture,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1EDC2498 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,AchievementFrameStats_OnLoad,AchievementFrameStats_OnLoad,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,AchievementFrameStats_Update,AchievementFrameStats_Update,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,AchievementFrameSummaryAchievements,AchievementFrameSummaryAchievements,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1EDC5508 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,AchievementFrameSummaryAchievementsHeaderHeader,AchievementFrameSummaryAchievementsHeaderHeader,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1EDC55F8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,AchievementFrameSummaryCategoriesCategory1Bar,AchievementFrameSummaryCategoriesCategory1Bar,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1E630DA0 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,AchievementFrameSummaryCategoriesCategory1Button,AchievementFrameSummaryCategoriesCategory1Button,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1EDC5DA0 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,AchievementFrameSummaryCategoriesCategory1ButtonHighlightLeft,AchievementFrameSummaryCategoriesCategory1ButtonHighlightLeft,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1EDC5F30 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,AchievementFrameSummaryCategoriesCategory1ButtonHighlightRight,AchievementFrameSummaryCategoriesCategory1ButtonHighlightRight,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1EDC5F80 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,AchievementFrameSummaryCategoriesCategory1Middle,AchievementFrameSummaryCategoriesCategory1Middle,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1EDC5BC0 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,AchievementFrameSummaryCategoriesCategory1Text,AchievementFrameSummaryCategoriesCategory1Text,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1EDC5AD0 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,AchievementFrameSummaryCategoriesCategory2,AchievementFrameSummaryCategoriesCategory2,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1EDC5A58 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,AchievementFrameSummaryCategoriesCategory2Button,AchievementFrameSummaryCategoriesCategory2Button,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1EDC6250 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,AchievementFrameSummaryCategoriesCategory2ButtonHighlightRight,AchievementFrameSummaryCategoriesCategory2ButtonHighlightRight,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1EDC6318 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,AchievementFrameSummaryCategoriesCategory2Label,AchievementFrameSummaryCategoriesCategory2Label,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1EDC6048 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,AchievementFrameSummaryCategoriesCategory2Middle,AchievementFrameSummaryCategoriesCategory2Middle,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1EDC6160 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,AchievementFrameSummaryCategoriesCategory3Text,AchievementFrameSummaryCategoriesCategory3Text,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1EDC6430 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,AchievementFrameSummaryCategoriesCategory5,AchievementFrameSummaryCategoriesCategory5,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1EDC67A0 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,AchievementFrameSummaryCategoriesCategory5ButtonHighlightMiddle,AchievementFrameSummaryCategoriesCategory5ButtonHighlightMiddle,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1E3785F0 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,AchievementFrameSummaryCategoriesCategory5ButtonHighlightRight,AchievementFrameSummaryCategoriesCategory5ButtonHighlightRight,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1EDC6EA8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,AchievementFrameSummaryCategoriesCategory5Middle,AchievementFrameSummaryCategoriesCategory5Middle,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1EDC6CC8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,AchievementFrameSummaryCategoriesCategory5Text,AchievementFrameSummaryCategoriesCategory5Text,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1EDC6BD8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,AchievementFrameSummaryCategoriesCategory6Button,AchievementFrameSummaryCategoriesCategory6Button,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1EDC7100 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,AchievementFrameSummaryCategoriesCategory6ButtonHighlightRight,AchievementFrameSummaryCategoriesCategory6ButtonHighlightRight,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1EDC71F0 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,AchievementFrameSummaryCategoriesCategory7Button,AchievementFrameSummaryCategoriesCategory7Button,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1EDC7470 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,AchievementFrameSummaryCategoriesCategory8Middle,AchievementFrameSummaryCategoriesCategory8Middle,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1EDC7768 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,AchievementFrameSummaryCategoriesStatusBarBar,AchievementFrameSummaryCategoriesStatusBarBar,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1EDC59E0 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,AchievementFrameSummaryCategoriesStatusBarText,AchievementFrameSummaryCategoriesStatusBarText,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1EDC5850 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,AchievementFrameSummaryCategoryButton_OnClick,AchievementFrameSummaryCategoryButton_OnClick,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,AchievementFrameSummaryCategory_OnHide,AchievementFrameSummaryCategory_OnHide,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,AchievementFrameSummary_LocalizeButton,AchievementFrameSummary_LocalizeButton,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,AchievementFrameSummary_UpdateAchievements,AchievementFrameSummary_UpdateAchievements,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,AchievementFrameTab1,AchievementFrameTab1,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1E3728A8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,AchievementFrameTab1Left,AchievementFrameTab1Left,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1E370008 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,AchievementFrameTab1RightHighlight,AchievementFrameTab1RightHighlight,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1E377718 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,AchievementFrameTab1Text,AchievementFrameTab1Text,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1E4672E0 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,AchievementFrameTab2,AchievementFrameTab2,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1E376520 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,AchievementFrameTab2Left,AchievementFrameTab2Left,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1E4652D8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,AchievementFrameTab2LeftDisabled,AchievementFrameTab2LeftDisabled,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1E464CC0 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,AchievementFrameTab2LeftHighlight,AchievementFrameTab2LeftHighlight,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1E468438 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,AchievementFrameTab2Right,AchievementFrameTab2Right,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1E4680C8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,AchievementFrameWoodBorderBottomLeft,AchievementFrameWoodBorderBottomLeft,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1EBE6778 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,AchievementFrameWoodBorderBottomRight,AchievementFrameWoodBorderBottomRight,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1EBE67C8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,AchievementFrame_GetCategoryNumAchievements_All,AchievementFrame_GetCategoryNumAchievements_All,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,AchievementFrame_GetCategoryNumAchievements_Complete,AchievementFrame_GetCategoryNumAchievements_Complete,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,AchievementFrame_LoadTextures,AchievementFrame_LoadTextures,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,AchievementIcon_OnLoad,AchievementIcon_OnLoad,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,AchievementShield_Desaturate,AchievementShield_Desaturate,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,AchievementStatButton_OnClick,AchievementStatButton_OnClick,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,Achiever,Achiever,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1E8F2BA0 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,Achiever_Minimap,Achiever_Minimap,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1E8F2CB8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,Achiever_MinimapTexture,Achiever_MinimapTexture,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1E8F2D08 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ActionBarsPanelOptions,ActionBarsPanelOptions,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1E3791A8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ActionButton10,ActionButton10,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x13C136B8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ActionButton10Count,ActionButton10Count,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x13C13870 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ActionButton10Flash,ActionButton10Flash,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x13C137A8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ActionButton11,ActionButton11,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x13C13A50 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ActionButton11Cooldown,ActionButton11Cooldown,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x13C13D98 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ActionButton11Count,ActionButton11Count,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x13C13C08 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ActionButton11Icon,ActionButton11Icon,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x13C13AC8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ActionButton11Name,ActionButton11Name,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x13C13C80 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ActionButton12,ActionButton12,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x13C13DE8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ActionButton12Border,ActionButton12Border,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x13C14090 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ActionButton12NormalTexture,ActionButton12NormalTexture,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x13C140E0 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ActionButton1Flash,ActionButton1Flash,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x13C11098 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ActionButton1Icon,ActionButton1Icon,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x13C11020 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ActionButton2Border,ActionButton2Border,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x13C11A48 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ActionButton2Flash,ActionButton2Flash,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x13C11868 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ActionButton3Count,ActionButton3Count,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x13C11D40 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ActionButton3Icon,ActionButton3Icon,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x13C11BD8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ActionButton3Name,ActionButton3Name,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x13C11DB8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ActionButton4Border,ActionButton4Border,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x13C12218 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ActionButton4NormalTexture,ActionButton4NormalTexture,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x13C12290 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ActionButton5Flash,ActionButton5Flash,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x13C12420 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ActionButton6,ActionButton6,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x13C12718 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ActionButton6Cooldown,ActionButton6Cooldown,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x13C12AB0 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ActionButton6Count,ActionButton6Count,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x13C128F8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ActionButton6Flash,ActionButton6Flash,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x13C12808 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ActionButton6HotKey,ActionButton6HotKey,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x13C12880 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ActionButton7Border,ActionButton7Border,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x13C12DD0 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ActionButton7Cooldown,ActionButton7Cooldown,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x13C12E98 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ActionButton7Flash,ActionButton7Flash,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x13C12BF0 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ActionButton7Name,ActionButton7Name,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x13C12D58 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ActionButton8Cooldown,ActionButton8Cooldown,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x13C13280 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ActionButton8Count,ActionButton8Count,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x13C130C8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ActionButton8Name,ActionButton8Name,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x13C13140 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ActionButton9Cooldown,ActionButton9Cooldown,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x13C13668 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ActionButton9Count,ActionButton9Count,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x13C134B0 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ActionButton9HotKey,ActionButton9HotKey,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x13C13438 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ActionButton_CalculateAction,ActionButton_CalculateAction,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,ActionButton_HideGrid,ActionButton_HideGrid,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,ActionButton_SetTooltip,ActionButton_SetTooltip,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,ActionButton_StopFlash,ActionButton_StopFlash,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,ActionButton_Update,ActionButton_Update,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,ActionButton_UpdateCount,ActionButton_UpdateCount,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,ActionButton_UpdateFlash,ActionButton_UpdateFlash,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,ActionButton_UpdateState,ActionButton_UpdateState,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,AddChatWindowChannel,AddChatWindowChannel,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,AddChatWindowMessages,AddChatWindowMessages,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,AddMemberBackgroundLeft,AddMemberBackgroundLeft,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1E0C3BE0 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,AddOrDelIgnore,AddOrDelIgnore,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,AddOrDelMute,AddOrDelMute,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,AggroVars,AggroVars,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1E5D45E0 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,AltCurrencyFrame_Update,AltCurrencyFrame_Update,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,AnimateTexCoords,AnimateTexCoords,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,AppendToFile,AppendToFile,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,ArcHUDFrameCombo,ArcHUDFrameCombo,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1EB662C8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ArenaButton_OnClick,ArenaButton_OnClick,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,ArenaFrameCancelButton,ArenaFrameCancelButton,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1E0D8578 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ArenaFrameCloseButton,ArenaFrameCloseButton,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1E0D8988 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ArenaFrameFrameLabel,ArenaFrameFrameLabel,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1E0D76A0 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ArenaFrameJoinButtonText,ArenaFrameJoinButtonText,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1E0D86E0 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ArenaFrameZoneDescription,ArenaFrameZoneDescription,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1E0D7768 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ArenaRegistrarButton1QuestIcon,ArenaRegistrarButton1QuestIcon,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1E0D93B0 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ArenaRegistrarFrameCancelButton,ArenaRegistrarFrameCancelButton,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1E0D9B80 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ArenaRegistrarFrameCloseButton,ArenaRegistrarFrameCloseButton,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1E0D9108 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ArenaRegistrarFrameEditBox,ArenaRegistrarFrameEditBox,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1E0D9FE0 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ArenaRegistrarFramePurchaseButton,ArenaRegistrarFramePurchaseButton,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1E0D9EC8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ArenaRegistrarMoneyFrame,ArenaRegistrarMoneyFrame,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1E0D9B58 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ArenaRegistrarMoneyFrameCopperButtonText,ArenaRegistrarMoneyFrameCopperButtonText,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1E0D9C48 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ArenaRegistrarMoneyFrameGoldButton,ArenaRegistrarMoneyFrameGoldButton,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1E0D9D38 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ArenaRegistrarMoneyFrameSilverButtonText,ArenaRegistrarMoneyFrameSilverButtonText,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1E0D9CE8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ArenaRegistrarPurchaseText,ArenaRegistrarPurchaseText,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1E0D9AB8 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ArenaRegistrar_OnLoad,ArenaRegistrar_OnLoad,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,ArenaRegistrar_OnShow,ArenaRegistrar_OnShow,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,ArenaRegistrar_ShowPurchaseFrame,ArenaRegistrar_ShowPurchaseFrame,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,ArenaTeamLeave,ArenaTeamLeave,function,,,,UNKNOWN,LOW,SAFE_READ,<function>,runtime _G scan,,0
,ArenaZone1Highlight,ArenaZone1Highlight,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1E0D7BF0 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ArenaZone1Status,ArenaZone1Status,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1E0D7A60 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ArenaZone1Text,ArenaZone1Text,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1E0D7C68 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
,ArenaZone2,ArenaZone2,table,,,,UNKNOWN,LOW,SAFE_READ,Runtime pointer: 0x1E0D7CE0 | Pointer type: LUA_RUNTIME_POINTER | Stable: NO,runtime _G scan,,0
